ΑΜ;Κωδ. μαθ.;Βαθμός
SR001609;P1-4010;0.3
SR001609;P1-4010;0.3
SR001609;P1-4010;0.3
SR001609;P1-4030;0.3
SR001609;P1-5320;8
SR001610;ICE1-1001;7.6
SR001610;ICE1-1002;1.9
SR001610;ICE1-1003;9.8
SR001610;ICE1-1005;3.6
SR001610;ICE1-2001;4.7
SR001610;ICE1-2005;0.2
SR001610;ICE1-2006;7.6
SR001610;ICE1-3002;4.7
SR001610;ICE1-3003;0.2
SR001610;ICE1-3006;6.6
SR001610;ICE1-4001;0.2
SR001610;ICE1-5001;3.2
SR001610;P1-1010;7.6
SR001610;P1-1020;1.9
SR001610;P1-1030;9.8
SR001610;P1-1030;0.5
SR001610;P1-1050;3.6
SR001610;P1-1060;3.4
SR001610;P1-2010;0.2
SR001610;P1-2030;0.2
SR001610;P1-2050;4.7
SR001610;P1-2060;7.6
SR001610;P1-3010;10
SR001610;P1-3020;3.4
SR001610;P1-3020;4.7
SR001610;P1-3030;0.2
SR001610;P1-3040;0.3
SR001610;P1-3040;9.6
SR001610;P1-3050;3.4
SR001610;P1-3060;4.7
SR001610;P1-3060;6.6
SR001610;P1-4010;3.2
SR001610;P1-4010;3.2
SR001610;P1-4010;3.2
SR001610;P1-4010;3.2
SR001610;P1-4040;0.3
SR001610;P1-4040;0.3
SR001610;P1-4040;6.8
SR001610;P1-4040;6.8
SR001612;ICE1-1002;4.7
SR001612;ICE1-1003;0.5
SR001612;ICE1-1004;3.1
SR001612;ICE1-1005;4.7
SR001612;ICE1-1006;7.6
SR001612;ICE1-2001;4.7
SR001612;ICE1-2002;0.5
SR001612;ICE1-2005;0.1
SR001612;ICE1-2006;0.7
SR001612;ICE1-3002;4.7
SR001612;ICE1-3003;3.6
SR001612;ICE1-3004;0.7
SR001612;ICE1-3005;4.7
SR001612;ICE1-3006;0.7
SR001612;ICE1-4001;6.9
SR001612;ICE1-4003;8
SR001612;ICE1-4004;3.2
SR001612;ICE1-4005;1.2
SR001612;ICE1-4006;3.6
SR001612;ICE1-5001;0.2
SR001612;ICE1-5003;3.6
SR001612;ICE1-5004;4.7
SR001612;ICE1-5006;3.6
SR001612;ICE1-6001;8
SR001612;ICE1-6002;0.1
SR001612;P1-1010;7.5
SR001612;P1-1020;4.7
SR001612;P1-1030;0.5
SR001612;P1-1040;3.1
SR001612;P1-1050;4.7
SR001612;P1-1060;7.6
SR001612;P1-2010;0.1
SR001612;P1-2020;0.5
SR001612;P1-2030;3.6
SR001612;P1-2030;3.6
SR001612;P1-2030;3.6
SR001612;P1-2050;4.7
SR001612;P1-2060;0.7
SR001612;P1-3010;0.3
SR001612;P1-3020;4.7
SR001612;P1-3030;6.9
SR001612;P1-3040;0.7
SR001612;P1-3050;4.7
SR001612;P1-3060;0.7
SR001612;P1-4010;0.2
SR001612;P1-4020;8.6
SR001612;P1-4020;3.4
SR001612;P1-4030;8
SR001612;P1-4040;3.2
SR001612;P1-4040;3.2
SR001612;P1-4050;1.2
SR001612;P1-4060;3.6
SR001612;P1-5010;8
SR001612;P1-5020;3.6
SR001612;P1-5030;4.7
SR001612;P1-5040;3.6
SR001612;P1-5120;4.3
SR001612;P1-6010;4.1
SR001612;P1-6010;0.1
SR001613;ICE1-2002;4.7
SR001613;P1-2020;4.7
SR001613;P1-3010;10
SR001615;ICE1-1004;6.4
SR001615;ICE1-4001;0.7
SR001615;ICE1-6001;0.5
SR001615;P1-1030;2.4
SR001615;P1-1040;6.4
SR001615;P1-3030;0.7
SR001615;P1-5010;0.5
SR001615;P1-5020;3
SR001615;P1-5030;10
SR001616;ICE1-1004;1.7
SR001616;P1-1040;1.7
SR001616;P1-2030;10
SR001616;P1-2030;10
SR001616;P1-2030;10
SR001617;ICE1-1001;4.7
SR001617;ICE1-1002;7.6
SR001617;ICE1-1003;0.2
SR001617;ICE1-2002;4.7
SR001617;ICE1-4001;4.7
SR001617;ICE1-4005;7.6
SR001617;ICE1-5001;4.7
SR001617;ICE1-6006;6.4
SR001617;P1-1010;4.7
SR001617;P1-1020;7.6
SR001617;P1-1030;0.2
SR001617;P1-1050;7.5
SR001617;P1-1050;0.3
SR001617;P1-2020;4.7
SR001617;P1-2030;10
SR001617;P1-2030;10
SR001617;P1-2030;10
SR001617;P1-2060;0.3
SR001617;P1-3010;10
SR001617;P1-3030;4.7
SR001617;P1-3050;0.3
SR001617;P1-3050;8.6
SR001617;P1-3050;3.4
SR001617;P1-4010;4.7
SR001617;P1-4020;3.4
SR001617;P1-4030;1.8
SR001617;P1-4030;1.1
SR001617;P1-4050;7.6
SR001617;P1-5010;0.8
SR001617;P1-5010;7.6
SR001617;P1-5020;7.5
SR001617;P1-5020;6.2
SR001617;P1-5020;6.2
SR001617;P1-5030;10
SR001617;P1-5320;6.4
SR001617;P1-6310;7.5
SR001617;P1-6320;0.3
SR001617;P1-9160;1.8
SR001617;P1-9160;8.6
SR001617;P1-9350;7.4
SR001620;ICE1-1003;2.1
SR001620;ICE1-1006;0.2
SR001620;P1-1030;2.1
SR001620;P1-1060;0.2
SR001621;ICE1-1001;4.7
SR001621;ICE1-1002;0
SR001621;ICE1-1003;8.2
SR001621;ICE1-1004;4.7
SR001621;ICE1-1005;3.2
SR001621;ICE1-1006;7.1
SR001621;ICE1-2001;7.3
SR001621;ICE1-2002;0.5
SR001621;ICE1-2005;4.7
SR001621;ICE1-2006;2.2
SR001621;ICE1-3002;6.4
SR001621;ICE1-3003;8
SR001621;ICE1-3004;4.7
SR001621;ICE1-3006;2.1
SR001621;ICE1-4001;1.9
SR001621;ICE1-4002;0.2
SR001621;ICE1-4003;7.6
SR001621;ICE1-4004;6.9
SR001621;ICE1-4006;1.9
SR001621;ICE1-5001;0.7
SR001621;ICE1-5003;4.7
SR001621;ICE1-5005;6.7
SR001621;ICE1-6001;4.7
SR001621;ICE1-6003;0.7
SR001621;ICE1-6004;7
SR001621;ICE1-6006;3.6
SR001621;ICE1-7201;4.7
SR001621;ICE1-7208;6.6
SR001621;ICE1-7302;1.9
SR001621;ICE1-8201;2.1
SR001621;ICE1-8202;8
SR001621;ICE1-8207;0.1
SR001621;ICE1-8303;4.7
SR001621;P1-1010;4.7
SR001621;P1-1020;0
SR001621;P1-1030;8.2
SR001621;P1-1040;4.7
SR001621;P1-1050;3.2
SR001621;P1-1060;7.1
SR001621;P1-2010;4.7
SR001621;P1-2020;0.5
SR001621;P1-2030;8
SR001621;P1-2050;7.3
SR001621;P1-2060;2.2
SR001621;P1-3020;6.4
SR001621;P1-3030;1.9
SR001621;P1-3040;4.7
SR001621;P1-3050;0.3
SR001621;P1-3050;0.3
SR001621;P1-3060;2.1
SR001621;P1-4010;0.7
SR001621;P1-4010;0.7
SR001621;P1-4010;0.7
SR001621;P1-4020;0.2
SR001621;P1-4030;7.6
SR001621;P1-4040;6.9
SR001621;P1-4050;3.4
SR001621;P1-4050;6.8
SR001621;P1-4060;1.9
SR001621;P1-5010;3.3
SR001621;P1-5010;4.7
SR001621;P1-5020;4.9
SR001621;P1-5020;4.7
SR001621;P1-5030;6.5
SR001621;P1-5120;9.2
SR001621;P1-5220;6.7
SR001621;P1-5320;3.6
SR001621;P1-6010;2.4
SR001621;P1-6010;4.9
SR001621;P1-6020;0.7
SR001621;P1-6210;8
SR001621;P1-6220;4.7
SR001621;P1-6310;1.9
SR001621;P1-9025;4.7
SR001621;P1-9210;0.1
SR001621;P1-9235;7
SR001621;P1-9245;2.1
SR001621;P1-9250;6.6
SR001621;P1-9320;4.7
SR001622;ICE1-1001;0
SR001622;ICE1-1002;2.8
SR001622;ICE1-1003;7.9
SR001622;ICE1-1004;2.1
SR001622;ICE1-1005;2.8
SR001622;ICE1-1006;0.6
SR001622;ICE1-2001;1.7
SR001622;ICE1-2002;2.8
SR001622;ICE1-2005;1.3
SR001622;ICE1-2006;6.9
SR001622;ICE1-3001;0.5
SR001622;ICE1-3002;1.2
SR001622;ICE1-3003;4.7
SR001622;ICE1-3004;8.4
SR001622;ICE1-3005;0.7
SR001622;ICE1-3006;3.2
SR001622;ICE1-4001;2.8
SR001622;ICE1-4002;3.6
SR001622;ICE1-4003;0
SR001622;ICE1-4004;3.8
SR001622;ICE1-4005;0.5
SR001622;ICE1-4006;8.8
SR001622;ICE1-5001;0
SR001622;ICE1-5003;6.4
SR001622;ICE1-5004;4.7
SR001622;ICE1-5005;0.5
SR001622;ICE1-5006;7.6
SR001622;ICE1-6001;3.2
SR001622;ICE1-6004;4.7
SR001622;ICE1-6006;8.9
SR001622;ICE1-7208;2.6
SR001622;ICE1-8202;7.6
SR001622;P1-1010;0
SR001622;P1-1020;2.8
SR001622;P1-1030;7.9
SR001622;P1-1040;2.1
SR001622;P1-1050;2.8
SR001622;P1-1060;0.6
SR001622;P1-2010;1.3
SR001622;P1-2020;2.8
SR001622;P1-2030;4.7
SR001622;P1-2050;1.7
SR001622;P1-2060;6.9
SR001622;P1-3010;0.3
SR001622;P1-3010;0.5
SR001622;P1-3020;1.2
SR001622;P1-3030;2.8
SR001622;P1-3040;3.4
SR001622;P1-3040;8.4
SR001622;P1-3050;0.7
SR001622;P1-3060;3.2
SR001622;P1-4010;0
SR001622;P1-4010;0
SR001622;P1-4010;0
SR001622;P1-4010;0
SR001622;P1-4020;3.6
SR001622;P1-4030;0
SR001622;P1-4040;3.8
SR001622;P1-4050;3.4
SR001622;P1-4050;0.5
SR001622;P1-4060;8.8
SR001622;P1-5010;3.2
SR001622;P1-5020;6.4
SR001622;P1-5030;8.6
SR001622;P1-5030;4.7
SR001622;P1-5040;8.6
SR001622;P1-5040;7.6
SR001622;P1-5220;0.5
SR001622;P1-5320;8.9
SR001622;P1-6210;7.6
SR001622;P1-9235;4.7
SR001622;P1-9250;2.6
SR001623;ICE1-1001;4.7
SR001623;ICE1-1002;2.8
SR001623;ICE1-1003;7.1
SR001623;ICE1-1004;1.7
SR001623;ICE1-1005;3.2
SR001623;ICE1-1006;7.6
SR001623;ICE1-2001;8.8
SR001623;ICE1-2002;2.8
SR001623;ICE1-2005;4.7
SR001623;ICE1-2006;0.1
SR001623;ICE1-3002;8.2
SR001623;ICE1-3003;2.7
SR001623;ICE1-3004;1.5
SR001623;ICE1-3005;2.7
SR001623;ICE1-3006;6.7
SR001623;ICE1-4001;5
SR001623;ICE1-4002;0
SR001623;ICE1-4003;3.6
SR001623;ICE1-4004;8
SR001623;ICE1-4006;2.1
SR001623;ICE1-5001;8.4
SR001623;ICE1-5002;1.3
SR001623;ICE1-5003;5.2
SR001623;ICE1-5004;4.7
SR001623;ICE1-5005;7
SR001623;ICE1-5006;0.7
SR001623;ICE1-6001;1.2
SR001623;ICE1-6002;0.7
SR001623;ICE1-6003;5.2
SR001623;ICE1-6004;4.7
SR001623;ICE1-6006;5
SR001623;ICE1-7201;6.6
SR001623;ICE1-7207;0.5
SR001623;ICE1-7208;4.7
SR001623;ICE1-7302;7.2
SR001623;ICE1-7404;0.2
SR001623;ICE1-8101;2.8
SR001623;ICE1-8201;3.1
SR001623;ICE1-8202;4.7
SR001623;ICE1-8207;4.7
SR001623;ICE1-8301;2.8
SR001623;ICE1-8303;8
SR001623;ICE1-8307;8.4
SR001623;P1-1010;4.7
SR001623;P1-1020;2.8
SR001623;P1-1030;7.1
SR001623;P1-1040;1.7
SR001623;P1-1050;3.2
SR001623;P1-1060;7.6
SR001623;P1-2010;4.7
SR001623;P1-2020;2.8
SR001623;P1-2030;2.7
SR001623;P1-2050;8.8
SR001623;P1-2060;0.1
SR001623;P1-3020;8.2
SR001623;P1-3030;5
SR001623;P1-3040;1.5
SR001623;P1-3050;2.7
SR001623;P1-3060;6.7
SR001623;P1-4010;8.4
SR001623;P1-4010;8.4
SR001623;P1-4010;8.4
SR001623;P1-4010;8.4
SR001623;P1-4020;0
SR001623;P1-4030;3.6
SR001623;P1-4040;8
SR001623;P1-4060;2.1
SR001623;P1-5010;1.2
SR001623;P1-5020;5.2
SR001623;P1-5030;4.7
SR001623;P1-5040;0.7
SR001623;P1-5110;1.3
SR001623;P1-5120;2.8
SR001623;P1-5220;7
SR001623;P1-5320;5
SR001623;P1-6010;3.7
SR001623;P1-6010;0.7
SR001623;P1-6020;5.2
SR001623;P1-6210;4.7
SR001623;P1-6220;6.6
SR001623;P1-6310;7.2
SR001623;P1-9025;0.2
SR001623;P1-9210;4.7
SR001623;P1-9230;6.6
SR001623;P1-9235;4.7
SR001623;P1-9245;3.1
SR001623;P1-9250;4.7
SR001623;P1-9255;0.5
SR001623;P1-9310;2.8
SR001623;P1-9320;8
SR001623;P1-9350;8.4
SR001624;ICE1-1006;4.7
SR001624;ICE1-2005;7.6
SR001624;ICE1-3004;4.7
SR001624;ICE1-4001;0.2
SR001624;ICE1-5001;3.6
SR001624;ICE1-5003;8.8
SR001624;ICE1-7112;7.3
SR001624;ICE1-7401;4.7
SR001624;ICE1-7402;3.6
SR001624;ICE1-8101;4.7
SR001624;ICE1-8105;8
SR001624;P1-1020;0.3
SR001624;P1-1030;1.1
SR001624;P1-1030;1.1
SR001624;P1-1060;10
SR001624;P1-1060;5.4
SR001624;P1-1060;4.7
SR001624;P1-2010;7.6
SR001624;P1-2020;10
SR001624;P1-2060;0.3
SR001624;P1-3020;3.5
SR001624;P1-3030;0.2
SR001624;P1-3040;4.7
SR001624;P1-3050;1.1
SR001624;P1-3050;1.1
SR001624;P1-3050;1.1
SR001624;P1-4010;3.6
SR001624;P1-4020;1.1
SR001624;P1-4020;8.6
SR001624;P1-4030;1.1
SR001624;P1-4030;1.1
SR001624;P1-4050;3.4
SR001624;P1-4050;3.4
SR001624;P1-5020;8.8
SR001624;P1-5120;4.7
SR001624;P1-6010;7.5
SR001624;P1-9010;4.7
SR001624;P1-9030;3.6
SR001624;P1-9125;1.1
SR001624;P1-9150;8
SR001624;P1-9155;7.3
SR001624;P1-9170;1.8
SR001624;P1-9170;4.7
SR001625;ICE1-1003;8
SR001625;ICE1-1004;7.9
SR001625;ICE1-2005;7.2
SR001625;ICE1-3004;0
SR001625;ICE1-3006;6.9
SR001625;ICE1-4001;3.1
SR001625;ICE1-4003;0.2
SR001625;ICE1-5001;4.7
SR001625;ICE1-6001;0.5
SR001625;ICE1-6002;9.8
SR001625;ICE1-7201;8.9
SR001625;ICE1-8202;5
SR001625;P1-1030;8
SR001625;P1-1040;7.9
SR001625;P1-2010;7.2
SR001625;P1-3030;3.1
SR001625;P1-3040;0
SR001625;P1-3060;6.9
SR001625;P1-4010;4.7
SR001625;P1-4010;4.7
SR001625;P1-4010;4.7
SR001625;P1-4010;4.7
SR001625;P1-4030;0.2
SR001625;P1-5010;0.5
SR001625;P1-5020;10
SR001625;P1-6010;9.8
SR001625;P1-6210;5
SR001625;P1-6220;8.9
SR001626;ICE1-1003;0.9
SR001626;ICE1-1004;6.4
SR001626;ICE1-2001;4.7
SR001626;ICE1-2004;4.7
SR001626;ICE1-3003;1.2
SR001626;ICE1-5002;6.9
SR001626;ICE1-5003;3.8
SR001626;ICE1-5004;7.6
SR001626;ICE1-5006;4.7
SR001626;ICE1-6001;3.2
SR001626;ICE1-6002;3.2
SR001626;ICE1-6003;2.2
SR001626;ICE1-7102;7.6
SR001626;ICE1-8101;4.7
SR001626;P1-1030;0.9
SR001626;P1-1040;6.4
SR001626;P1-2030;1.2
SR001626;P1-2040;4.7
SR001626;P1-2050;4.7
SR001626;P1-5010;3.2
SR001626;P1-5020;3.8
SR001626;P1-5030;7.6
SR001626;P1-5040;4.7
SR001626;P1-5110;6.9
SR001626;P1-5120;4.7
SR001626;P1-6010;3.2
SR001626;P1-6020;2.2
SR001626;P1-6120;7.6
SR001626;P1-9115;0.3
SR001628;ICE1-4001;6.4
SR001628;ICE1-5001;4.7
SR001628;P1-1020;7.5
SR001628;P1-2060;7.5
SR001628;P1-3030;6.4
SR001628;P1-3050;6.8
SR001628;P1-4010;4.7
SR001628;P1-5120;7.5
SR001628;P1-5120;1.1
SR001628;P1-6020;7.5
SR001629;ICE1-1002;4.7
SR001629;ICE1-1003;5.7
SR001629;ICE1-1004;0.1
SR001629;ICE1-1005;0.5
SR001629;ICE1-1006;8.8
SR001629;ICE1-2001;7
SR001629;ICE1-2005;6.6
SR001629;ICE1-2006;0.9
SR001629;ICE1-3002;6.7
SR001629;ICE1-3004;8.9
SR001629;ICE1-3006;8.2
SR001629;ICE1-4004;2.2
SR001629;ICE1-4006;8
SR001629;ICE1-6004;5.7
SR001629;ICE1-6006;8.8
SR001629;ICE1-7001;2.8
SR001629;ICE1-7201;4.7
SR001629;ICE1-7204;2.8
SR001629;ICE1-7207;4.7
SR001629;ICE1-7208;0.9
SR001629;ICE1-7404;3.6
SR001629;ICE1-8202;2.1
SR001629;ICE1-8204;2.8
SR001629;P1-1020;4.7
SR001629;P1-1030;5.7
SR001629;P1-1040;0.1
SR001629;P1-1050;0.5
SR001629;P1-1060;8.8
SR001629;P1-2010;6.6
SR001629;P1-2030;0.3
SR001629;P1-2030;0.3
SR001629;P1-2030;0.3
SR001629;P1-2050;7
SR001629;P1-2060;0.9
SR001629;P1-3020;6.7
SR001629;P1-3030;0.5
SR001629;P1-3030;6.9
SR001629;P1-3030;6.9
SR001629;P1-3040;8.9
SR001629;P1-3050;6.8
SR001629;P1-3060;8.2
SR001629;P1-4040;2.2
SR001629;P1-4060;8
SR001629;P1-5010;0.3
SR001629;P1-5020;2.4
SR001629;P1-5030;10
SR001629;P1-5040;3.4
SR001629;P1-5210;2.8
SR001629;P1-5320;8.8
SR001629;P1-6210;2.1
SR001629;P1-6220;4.7
SR001629;P1-9025;3.6
SR001629;P1-9225;2.8
SR001629;P1-9235;5.7
SR001629;P1-9240;2.8
SR001629;P1-9250;0.9
SR001629;P1-9255;9.6
SR001629;P1-9255;4.7
SR001630;ICE1-1002;4.7
SR001630;ICE1-1003;3.2
SR001630;ICE1-1004;7.9
SR001630;ICE1-2001;7.6
SR001630;ICE1-2004;0.2
SR001630;ICE1-3003;8.9
SR001630;ICE1-3004;1.7
SR001630;ICE1-3005;0.5
SR001630;ICE1-3006;5
SR001630;ICE1-4001;2.8
SR001630;ICE1-4002;0.7
SR001630;ICE1-4003;3.2
SR001630;ICE1-4004;2.8
SR001630;ICE1-5001;2.8
SR001630;P1-1020;4.7
SR001630;P1-1030;3.2
SR001630;P1-1040;7.9
SR001630;P1-2030;8.9
SR001630;P1-2040;0.2
SR001630;P1-2050;7.6
SR001630;P1-3030;2.8
SR001630;P1-3040;1.7
SR001630;P1-3050;0.5
SR001630;P1-3060;5
SR001630;P1-4010;2.8
SR001630;P1-4010;2.8
SR001630;P1-4010;2.8
SR001630;P1-4010;2.8
SR001630;P1-4020;0.7
SR001630;P1-4030;3.2
SR001630;P1-4040;2.8
SR001630;P1-4040;2.8
SR001631;ICE1-1002;0.5
SR001631;ICE1-1003;7.3
SR001631;ICE1-1004;1.2
SR001631;ICE1-1006;5.7
SR001631;ICE1-2001;3.2
SR001631;ICE1-2006;5.7
SR001631;ICE1-3002;7
SR001631;ICE1-4001;9.9
SR001631;ICE1-6004;4.7
SR001631;P1-1020;0.5
SR001631;P1-1030;7.3
SR001631;P1-1040;1.2
SR001631;P1-1060;5.7
SR001631;P1-2050;3.2
SR001631;P1-2060;5.7
SR001631;P1-3020;7
SR001631;P1-3030;9.9
SR001631;P1-9235;4.7
SR001634;ICE1-1003;4.7
SR001634;P1-1030;4.7
SR001636;ICE1-1001;0.5
SR001636;ICE1-1002;3.2
SR001636;ICE1-1003;0.5
SR001636;ICE1-1004;9.9
SR001636;ICE1-1005;3.2
SR001636;ICE1-1006;3.6
SR001636;ICE1-2001;2.7
SR001636;ICE1-2002;0.5
SR001636;ICE1-2005;7
SR001636;ICE1-2006;3.8
SR001636;ICE1-3001;3.2
SR001636;ICE1-3002;7.9
SR001636;ICE1-3004;0.5
SR001636;ICE1-3005;0.5
SR001636;ICE1-3006;6.4
SR001636;ICE1-4001;0
SR001636;ICE1-4003;3.2
SR001636;ICE1-4005;0.5
SR001636;ICE1-4006;6.3
SR001636;ICE1-5001;0
SR001636;ICE1-6004;8.7
SR001636;P1-1010;0.5
SR001636;P1-1020;3.2
SR001636;P1-1030;0.5
SR001636;P1-1040;9.9
SR001636;P1-1050;3.2
SR001636;P1-1060;3.6
SR001636;P1-2010;7
SR001636;P1-2020;0.5
SR001636;P1-2050;2.7
SR001636;P1-2060;3.8
SR001636;P1-3010;3.2
SR001636;P1-3020;7.9
SR001636;P1-3030;0
SR001636;P1-3040;0.5
SR001636;P1-3050;0.5
SR001636;P1-3060;6.4
SR001636;P1-4010;0
SR001636;P1-4030;3.2
SR001636;P1-4050;0.5
SR001636;P1-4060;6.3
SR001636;P1-9235;8.7
SR001638;ICE1-1001;4.7
SR001638;ICE1-1002;0.2
SR001638;ICE1-1003;3.1
SR001638;ICE1-1004;5.9
SR001638;ICE1-1005;7.6
SR001638;ICE1-1006;0.7
SR001638;ICE1-2001;3.2
SR001638;ICE1-2002;0.7
SR001638;ICE1-2004;5.9
SR001638;ICE1-2005;9.9
SR001638;ICE1-2006;7.6
SR001638;ICE1-3001;1.2
SR001638;ICE1-3002;7.6
SR001638;ICE1-3003;7.9
SR001638;ICE1-3004;3.6
SR001638;ICE1-3005;8.4
SR001638;ICE1-3006;0.2
SR001638;ICE1-4001;6.9
SR001638;ICE1-4002;8.4
SR001638;ICE1-4003;3.2
SR001638;ICE1-4004;9.1
SR001638;ICE1-4005;0.6
SR001638;ICE1-5001;0
SR001638;ICE1-5002;8.4
SR001638;ICE1-5003;0.7
SR001638;ICE1-5004;5.9
SR001638;ICE1-5006;1.9
SR001638;ICE1-6001;1.9
SR001638;ICE1-6002;6.3
SR001638;ICE1-6003;0.5
SR001638;ICE1-6005;8
SR001638;ICE1-7101;3.1
SR001638;ICE1-7102;0.2
SR001638;ICE1-7106;0
SR001638;ICE1-7107;6.9
SR001638;ICE1-7110;8
SR001638;ICE1-7112;7.3
SR001638;ICE1-7402;7.6
SR001638;ICE1-8101;3.6
SR001638;ICE1-8102;2.8
SR001638;ICE1-8107;0.2
SR001638;ICE1-8109;3.2
SR001638;ICE1-8306;0.2
SR001638;P1-1010;4.7
SR001638;P1-1020;0.2
SR001638;P1-1030;3.1
SR001638;P1-1040;5.9
SR001638;P1-1050;7.6
SR001638;P1-1060;9.3
SR001638;P1-1060;5.1
SR001638;P1-1060;0.7
SR001638;P1-2010;9.9
SR001638;P1-2020;0.7
SR001638;P1-2030;7.9
SR001638;P1-2040;5.9
SR001638;P1-2050;3.2
SR001638;P1-2060;7.6
SR001638;P1-3010;1.2
SR001638;P1-3020;8.6
SR001638;P1-3020;7.6
SR001638;P1-3030;6.9
SR001638;P1-3040;3.6
SR001638;P1-3050;8.4
SR001638;P1-3060;0.2
SR001638;P1-4010;0
SR001638;P1-4020;8.4
SR001638;P1-4030;3.2
SR001638;P1-4040;9.1
SR001638;P1-4050;0.6
SR001638;P1-5010;1.9
SR001638;P1-5020;0.7
SR001638;P1-5030;5.9
SR001638;P1-5040;1.9
SR001638;P1-5110;8.4
SR001638;P1-5120;3.6
SR001638;P1-6010;6.3
SR001638;P1-6020;0.5
SR001638;P1-6110;3.1
SR001638;P1-6120;0.2
SR001638;P1-9030;7.6
SR001638;P1-9120;2.8
SR001638;P1-9125;6.9
SR001638;P1-9130;0
SR001638;P1-9135;3.2
SR001638;P1-9155;7.3
SR001638;P1-9160;0.2
SR001638;P1-9170;8
SR001638;P1-9325;8
SR001638;P1-9335;0.2
SR001639;P1-1010;10
SR001639;P1-1010;6.8
SR001639;P1-1030;7.5
SR001639;P1-2020;7.5
SR001639;P1-2020;7.5
SR001639;P1-2030;1.8
SR001639;P1-2030;1.8
SR001639;P1-2030;1.8
SR001639;P1-2050;10
SR001639;P1-2060;8.6
SR001641;ICE1-2005;0.1
SR001641;ICE1-3005;4.7
SR001641;ICE1-4001;0.7
SR001641;ICE1-4003;0.7
SR001641;ICE1-5001;0.5
SR001641;P1-1010;0.3
SR001641;P1-2010;0.1
SR001641;P1-2030;1.8
SR001641;P1-2030;1.8
SR001641;P1-2030;1.8
SR001641;P1-2060;8.6
SR001641;P1-3030;0.7
SR001641;P1-3050;4.7
SR001641;P1-4010;0.5
SR001641;P1-4010;0.5
SR001641;P1-4010;0.5
SR001641;P1-4030;0.7
SR001641;P1-4050;7.5
SR001642;ICE1-1002;0.5
SR001642;ICE1-1003;4.7
SR001642;ICE1-1004;8.2
SR001642;ICE1-1005;4.7
SR001642;ICE1-1006;7.6
SR001642;ICE1-2001;6.3
SR001642;ICE1-2002;4.7
SR001642;ICE1-2005;4.7
SR001642;ICE1-2006;1.7
SR001642;ICE1-3002;6.7
SR001642;ICE1-3003;8.8
SR001642;ICE1-3004;6.4
SR001642;ICE1-3005;3.6
SR001642;ICE1-3006;7.6
SR001642;ICE1-4001;8.8
SR001642;ICE1-4003;0.2
SR001642;ICE1-4004;7
SR001642;ICE1-4005;3.6
SR001642;ICE1-4006;7.1
SR001642;ICE1-5001;7.6
SR001642;ICE1-5002;6.6
SR001642;ICE1-5003;6.7
SR001642;ICE1-5006;4.7
SR001642;ICE1-6001;0.9
SR001642;ICE1-6003;8
SR001642;ICE1-6004;4.7
SR001642;ICE1-6006;1.9
SR001642;ICE1-7106;4.7
SR001642;ICE1-7201;6.7
SR001642;ICE1-7208;4.7
SR001642;ICE1-7302;1.9
SR001642;ICE1-7404;1.2
SR001642;ICE1-8202;2.1
SR001642;ICE1-8307;0.9
SR001642;ICE1-8401;0
SR001642;P1-1010;8.6
SR001642;P1-1020;0.5
SR001642;P1-1030;4.7
SR001642;P1-1040;8.2
SR001642;P1-1050;4.7
SR001642;P1-1060;7.6
SR001642;P1-2010;4.7
SR001642;P1-2020;4.7
SR001642;P1-2030;8.8
SR001642;P1-2050;6.3
SR001642;P1-2060;1.7
SR001642;P1-3010;10
SR001642;P1-3020;6.7
SR001642;P1-3030;8.8
SR001642;P1-3040;6.4
SR001642;P1-3050;3.6
SR001642;P1-3060;7.6
SR001642;P1-4010;7.6
SR001642;P1-4010;7.6
SR001642;P1-4010;7.6
SR001642;P1-4010;7.6
SR001642;P1-4020;8.6
SR001642;P1-4020;8.6
SR001642;P1-4030;0.2
SR001642;P1-4040;7
SR001642;P1-4050;3.4
SR001642;P1-4050;3.6
SR001642;P1-4060;7.1
SR001642;P1-5010;0.9
SR001642;P1-5020;6.7
SR001642;P1-5030;0.3
SR001642;P1-5030;0.3
SR001642;P1-5040;4.7
SR001642;P1-5110;6.6
SR001642;P1-5320;1.9
SR001642;P1-6020;8
SR001642;P1-6210;2.1
SR001642;P1-6220;6.7
SR001642;P1-6310;1.9
SR001642;P1-9015;0
SR001642;P1-9025;1.2
SR001642;P1-9130;9
SR001642;P1-9130;4.7
SR001642;P1-9235;4.7
SR001642;P1-9250;8.6
SR001642;P1-9250;4.7
SR001642;P1-9350;6.8
SR001642;P1-9350;0.9
SR001643;ICE1-1001;3.2
SR001643;ICE1-1003;3.8
SR001643;ICE1-1004;1.2
SR001643;ICE1-1005;4.7
SR001643;ICE1-1006;3.6
SR001643;ICE1-2001;7.6
SR001643;ICE1-2004;0.7
SR001643;ICE1-2005;1.7
SR001643;ICE1-2006;4.7
SR001643;ICE1-3001;4.7
SR001643;ICE1-3003;1.2
SR001643;ICE1-3004;6.4
SR001643;ICE1-3005;6.9
SR001643;ICE1-3006;7.6
SR001643;ICE1-4001;3.6
SR001643;ICE1-4002;3.1
SR001643;ICE1-4003;8
SR001643;ICE1-4004;3.8
SR001643;ICE1-4005;3.2
SR001643;ICE1-4006;4.7
SR001643;ICE1-5001;6.9
SR001643;ICE1-5002;7
SR001643;ICE1-5003;8
SR001643;ICE1-5004;7.6
SR001643;ICE1-5006;4.7
